24,22,-24.411,123.729,2230492.397,1375678.652,16,6.5,2,15.5,0,4,123,201,1,0,1,3,0,0,0,0,peachtree,-13.461,155.787,2230508.805,1375708.29,16,7,2,19.98,0,9999,123,202,1,0,1,1,0,0,0,0,peachtree,2200
22,23,-4.12,157.585,2230518.317,1375708.422,16,7,2,19.98,-0.35,0,123,202,1,0,1,1,0,0,0,0,peachtree,-10.421,144.846,2230509.865,1375696.92,16.5,7,2,19.18,4.45,0,123,202,1,0,1,1,0,0,0,0,peachtree,1700
25,22,29.467,200.046,2230558.802,1375744.342,16,7,2,15.5,8.42,0,102,223,1,0,3,1,0,0,0,0,peachtree,3.874,158.871,2230526.409,1375708.266,16,7,2,21.35,11.79,0,123,202,1,0,1,1,0,0,0,0,peachtree,1300
24,25,-21.097,121.665,2230495.298,1375676.038,16,6.5,2,15.5,0,0,123,201,1,0,1,3,0,0,0,0,peachtree,38.12,202.715,2230567.823,1375745.435,16,7,2,14.84,0,3,102,223,0,0,3,1,0,0,0,0,peachtree,2000
24,23,-13.988,107.125,2230500.842,1375658.99,16,6.5,2,16.4,-4.97,2,123,201,0,1,4,1,0,0,0,0,peachtree,6.786,147.635,2230527.313,1375696.716,16.5,7,2,22.65,5.94,0,123,202,1,0,1,1,0,0,0,0,peachtree,1000
23,25,-0.196,146.171,2230520.175,1375696.492,16.5,7,2,21.93,7.08,0,123,202,1,0,1,1,0,0,0,0,peachtree,28.103,199.304,2230557.405,1375743.837,16,7,2,16.26,9.6,0,102,223,1,0,3,1,0,0,0,0,peachtree,1500
23,31,29.955,155.75,2230551.54,1375700.632,16.5,7,2,24.96,0,0,123,202,1,0,1,1,0,0,0,0,peachtree,28.203,193.87,2230556.507,1375738.468,16,7,2,20.12,0,0,102,223,1,0,3,1,0,0,0,0,peachtree,300
19,17,37.47,2015.12,2230832.696,1377497.017,16.6,7.3,2,21.57,0,0,113,215,5,0,3,1,0,0,0,0,peachtree,1.267,1980.965,2230802.132,1377457.807,17,7.1,2,18.83,12.27,0,115,201,5,0,4,3,0,0,0,0,peachtree,3800
28,19,34.911,2017.472,2230829.807,1377498.95,18.3,7.4,2,20.92,0,0,113,215,5,0,3,1,0,0,0,0,peachtree,-1.042,2029.271,2230792.476,1377505.08,16.6,7.3,2,23.54,10.43,0,113,215,5,0,3,1,0,0,0,0,peachtree,1900
29,19,43.134,2028.785,2230836.202,1377511.388,17.1,7.5,2,13.02,0,3,113,214,0,0,3,1,0,0,0,0,peachtree,-22.18,2035.505,2230770.628,1377508.04,16.6,7.3,2,22.28,-4.61,0,113,215,5,0,3,1,0,0,0,0,peachtree,1000
29,17,41.078,2030.385,2230833.925,1377512.654,17.1,7.5,2,13.02,0,0,113,214,5,0,3,3,0,0,0,0,peachtree,-8.745,1903.54,2230802.856,1377379.895,17,7.1,2,30.22,5.1,1,115,201,0,5,4,1,11,0,118.16,3.91,peachtree,800
28,17,29.096,2019.835,2230823.699,1377500.395,18.3,7.4,2,20.92,0,0,113,215,5,0,3,1,0,0,0,0,peachtree,-7.785,1928.167,2230800.751,1377404.173,17,7.1,2,30.34,3.66,1,115,201,0,5,4,1,11,0,109.9,3.62,peachtree,1800
25,31,2.952,189.65,2230530.907,1375738.745,16,7,2,20.97,0.33,0,102,223,1,0,3,1,0,0,0,0,peachtree,26.359,192.605,2230554.47,1375737.546,16,7,2,20.12,0,0,102,223,1,0,3,1,0,0,0,0,peachtree,1500
33,25,-15.23,155.793,2230507.065,1375708.607,16.5,6.5,2,22.27,0,0,123,202,1,0,1,1,0,0,0,0,peachtree,-5.089,187.486,2230522.611,1375738.022,16,7,2,20.78,3.01,0,102,223,1,0,3,1,0,0,0,0,peachtree,1100
25,32,-7.004,186.978,2230520.641,1375737.884,16,7,2,21.37,4.98,0,102,223,1,0,3,1,0,0,0,0,peachtree,29.897,201.677,2230559.545,1375745.856,16.6,7,2,17.98,0,0,102,223,1,0,3,1,0,0,0,0,peachtree,1000
36,25,-19.242,142.869,2230500.846,1375696.588,17,7,2,22.33,0,9999,123,202,1,0,1,1,0,0,0,0,peachtree,-13.82,185.507,2230513.665,1375737.589,16,7,2,22.38,-5.43,0,102,223,1,0,3,1,0,0,0,0,peachtree,700
28,29,15.53,2025.347,2230809.449,1377503.767,18.3,7.4,2,20.91,-0.25,0,113,215,5,0,3,1,0,0,0,0,peachtree,42.105,2029.585,2230835.063,1377512.021,17.1,7.5,2,13.02,0,1,113,214,0,0,3,1,0,0,0,0,peachtree,2200
34,28,32.181,2016.777,2230827.216,1377497.845,16.8,7.3,2,22.61,0,0,113,215,5,0,3,1,0,0,0,0,peachtree,-18.032,2037.079,2230774.489,1377510.216,18.3,7.4,2,22.92,-2,0,113,215,5,0,3,1,0,0,0,0,peachtree,700
28,35,-20.456,2037.724,2230771.992,1377510.496,18.3,7.4,2,22.87,3.2,0,113,215,5,0,3,1,0,0,0,0,peachtree,-18.82,1995.176,2230780.12,1377468.695,17.9,6.7,2,16.12,0,0,115,222,5,0,1,3,0,0,0,0,peachtree,600
35,17,-18.05,1993.557,2230781.129,1377467.213,17.9,6.7,2,16.12,0,0,115,222,5,0,1,3,0,0,0,0,peachtree,-8.821,1848.917,2230808.598,1377325.595,17,7.1,2,35.56,5.47,2,115,201,0,5,4,1,0,0,0,0,peachtree,1000
33,32,-17.21,155.519,2230505.067,1375708.684,16.5,6.5,2,22.27,0,9999,123,202,1,0,1,1,0,0,0,0,peachtree,32.8,202.584,2230562.562,1375746.24,16.6,7,2,17.98,0,9999,102,223,1,0,3,1,0,0,0,0,peachtree,2100
33,31,-11.693,155.779,2230510.544,1375707.972,16.5,6.5,2,22.27,0,0,123,202,1,0,1,1,0,0,0,0,peachtree,15.427,188.597,2230543.081,1375735.513,16,7,2,20.32,-4.75,0,102,223,1,0,3,1,0,0,0,0,peachtree,1800
36,33,7.141,147.392,2230527.703,1375696.368,17,7,2,23.01,2.17,0,123,202,1,0,1,1,0,0,0,0,peachtree,19.34,162.111,2230542.218,1375708.732,16.5,6.5,2,23.81,9.34,0,123,202,1,0,1,1,0,0,0,0,peachtree,600
2,33,50.807,222.88,2230580.817,1375746.034,14,7,2,0,0,3,102,214,0,0,3,1,0,0,0,0,peachtree,30.281,166.142,2230553.685,1375710.806,16.5,6.5,2,24.68,0,0,123,202,1,0,1,1,0,0,0,0,peachtree,200
31,36,3.783,184.289,2230530.783,1375733.315,16,7,2,19.51,5.39,0,102,223,1,0,3,1,0,0,0,0,peachtree,-5.896,144.695,2230514.305,1375696.038,17,7,2,22.33,6.26,0,123,202,1,0,1,1,0,0,0,0,peachtree,1400
36,32,-0.814,145.568,2230519.458,1375695.99,17,7,2,22.61,9.21,0,123,202,1,0,1,1,0,0,0,0,peachtree,12.358,195.998,2230541.282,1375743.344,16.6,7,2,18.81,0,0,102,223,1,0,3,1,0,0,0,0,peachtree,1200
13,11,22.021,1712.111,2230851.467,1377191.731,22.8,7.3,2,22.79,-0.39,2,112,214,0,5,2,1,0,0,0,0,peachtree,-6.961,1845.18,2230810.842,1377322.11,16.8,7.4,2,36.66,1.92,1,113,201,0,5,4,1,0,17,0,0,peachtree,4900
31,32,1.83,183.8,2230528.775,1375733.178,16,7,2,20.06,1.78,0,102,223,1,0,3,1,0,0,0,0,peachtree,14.159,196.537,2230543.15,1375743.558,16.6,7,2,18.82,-0.17,0,102,223,1,0,3,1,0,0,0,0,peachtree,1600
2,31,43.585,220.364,2230573.265,1375744.825,14,7,2,0,0,3,102,214,0,0,3,1,0,0,0,0,peachtree,-19.88,178.819,2230506.521,1375732.047,16,7,2,19.18,-3.36,0,102,223,1,0,3,1,0,0,0,0,peachtree,500
32,2,0.756,192.384,2230529.226,1375741.824,16.6,7,2,23.31,5.55,0,102,223,1,0,3,1,0,0,0,0,peachtree,53.146,224.214,2230583.354,1375746.937,14,7,2,0,0,3,102,214,0,0,3,1,0,0,0,0,peachtree,1300
32,8,-11.418,189.305,2230516.697,1375740.911,16.6,7,2,22.31,-7.8,0,102,223,1,0,3,1,0,0,0,0,peachtree,-22.129,137.837,2230493.991,1375674.587,14.6,6.8,2,29.49,0,4,123,201,1,0,1,3,0,0,0,0,peachtree,800
44,32,-16.897,140.789,2230502.789,1375694.128,17.2,6.6,2,22.25,0,9999,123,202,1,0,1,1,0,0,0,0,peachtree,-28.912,186.799,2230499.038,1375741.533,16.6,7,2,22.3,0,9999,102,223,1,0,3,1,0,0,0,0,peachtree,100
38,8,29.399,192.522,2230557.448,1375736.931,17.5,7,2,16.29,0,0,102,223,1,0,3,1,0,0,0,0,peachtree,-22.67,134.344,2230492.992,1375669.584,14.6,6.8,2,29.49,0,2,123,201,0,1,4,1,0,11,0,0,peachtree,700
34,29,38.565,2014.486,2230833.875,1377496.558,16.8,7.3,2,22.61,0,0,113,215,5,0,3,1,0,0,0,0,peachtree,30.089,2038.909,2230821.667,1377519.41,17.1,7.5,2,9.3,-11.55,0,113,214,5,0,3,3,0,0,0,0,peachtree,3100
34,35,19.416,2021.355,2230813.902,1377500.417,16.8,7.3,2,22.58,-0.29,0,113,215,5,0,3,1,0,0,0,0,peachtree,-16.751,1987.564,2230783.329,1377461.493,17.9,6.7,2,14.65,-3.25,0,115,222,5,0,1,3,0,0,0,0,peachtree,2200
34,39,-14.935,2031.599,2230778.386,1377505.283,16.8,7.3,2,23.13,0,0,113,215,5,0,3,1,0,0,0,0,peachtree,37.85,2014.505,2230833.165,1377496.467,16,7.3,2,22.21,0,0,113,215,5,0,3,1,0,0,0,0,peachtree,800
12,34,42.541,2042.594,2230836.149,1377507.853,12.9,7.5,2,7.52,0,3,113,214,0,0,3,1,0,0,0,0,peachtree,-33.386,2036.599,2230759.387,1377507.401,16.8,7.3,2,23.13,0,9999,113,215,5,0,3,1,0,0,0,0,peachtree,100
11,37,-6.612,1781.275,2230817.07,1377258.582,16.8,7.4,2,41.08,0.26,1,113,201,0,5,4,1,0,17,0,0,peachtree,23.537,1627.971,2230856.884,1377106.589,16.8,7.6,2,22.72,0,0,112,215,4,0,3,3,0,0,0,0,peachtree,4800
35,6,-15.562,1976.25,2230786.235,1377450.496,17.9,6.7,2,14.39,4.26,0,115,222,5,0,4,3,0,0,0,0,peachtree,-2.673,2072.566,2230786.882,1377530.554,19.1,6.5,2,27.25,0,11,114,213,5,0,4,2,0,0,0,0,peachtree,3100
6,29,9.815,2043.096,2230803.617,1377503.315,19.1,6.5,2,27.97,-2.29,0,114,213,5,0,4,2,0,0,0,0,peachtree,27.333,2041.236,2230818.682,1377521.275,17.1,7.5,2,0,0,0,113,214,5,0,3,3,0,0,0,0,peachtree,1900
6,41,17.649,2031.408,2230813.37,1377493.031,19.1,6.5,2,28.72,10.02,0,114,213,5,0,4,2,0,0,0,0,peachtree,-22.778,2014.296,2230773.283,1377486.984,15.9,6.7,2,0,0,0,115,214,5,0,1,2,0,0,0,0,peachtree,1400
12,6,37.936,2049.154,2230830.515,1377513.671,12.9,7.5,2,7.42,-12.27,0,113,214,5,0,3,3,0,0,0,0,peachtree,23.06,2021.063,2230820.033,1377483.51,19.1,6.5,2,28.35,-10.02,0,114,213,5,0,4,2,0,0,0,0,peachtree,1000
6,48,28.228,2014.441,2230826.333,1377477.865,19.1,6.5,2,28.32,3.78,0,114,213,5,0,4,2,0,0,0,0,peachtree,10.517,1996.464,2230808.914,1377474.457,17.4,6.6,2,23.09,0,0,115,213,5,0,1,1,0,0,0,0,peachtree,700
17,13,-8.378,1897.489,2230803.86,1377373.972,17,7.1,2,31.45,10.85,1,115,201,0,5,4,1,11,0,120.32,3.83,peachtree,25.218,1746.656,2230851.943,1377227.03,22.8,7.3,2,19.22,0,2,112,214,0,5,2,1,0,0,0,0,peachtree,5800
43,2,-18.471,154.932,2230503.723,1375708.328,16,6.6,2,22.39,0,0,123,202,1,0,1,1,0,0,0,0,peachtree,26.568,219.096,2230556.316,1375746.482,14,7,2,18.14,12.27,0,102,214,1,0,3,3,0,0,0,0,peachtree,2200
38,43,-26.554,178.817,2230499.958,1375733.261,17.5,7,2,21.21,0,0,102,223,1,0,3,1,0,0,0,0,peachtree,33.543,168.176,2230557.254,1375712.236,16,6.6,2,25.21,0,9999,123,202,1,0,1,1,0,0,0,0,peachtree,100
4,48,40.357,2029.862,2230835.939,1377494.937,12.8,7.4,2,0,0,0,113,215,5,0,3,1,0,0,0,0,peachtree,13.001,1995.764,2230811.476,1377474.145,17.4,6.6,2,23.09,0,0,115,213,5,0,1,1,0,0,0,0,peachtree,1000
48,29,15.483,1995.068,2230814.037,1377473.833,17.4,6.6,2,23.1,0.64,0,115,213,5,0,1,1,0,0,0,0,peachtree,27.333,2041.236,2230818.682,1377521.275,17.1,7.5,2,0,0,0,113,214,5,0,3,3,0,0,0,0,peachtree,900
39,48,-11.731,2033.692,2230781.233,1377507.839,16,7.3,2,23.16,-1.02,0,113,215,5,0,3,1,0,0,0,0,peachtree,22.86,1992.508,2230821.748,1377472.829,17.4,6.6,2,25.12,10.02,0,115,213,5,0,1,1,0,0,0,0,peachtree,600
48,12,32.532,1985.915,2230832.284,1377467.4,17.4,6.6,2,28.28,0,0,115,213,5,0,1,1,0,0,0,0,peachtree,35.129,2051.402,2230827.474,1377515.426,12.9,7.5,2,0,-0.33,0,113,214,5,0,3,3,0,0,0,0,peachtree,200
4,39,38.376,2029.639,2230834.015,1377494.422,12.8,7.4,2,2.25,-6.62,0,113,215,5,0,3,1,0,0,0,0,peachtree,39.902,2013.659,2230835.323,1377495.945,16,7.3,2,22.21,0,0,113,215,5,0,3,1,0,0,0,0,peachtree,3300
41,39,-23.278,2014.309,2230772.787,1377486.921,15.9,6.7,2,0,0,1,115,214,5,0,1,2,0,0,0,0,peachtree,35.796,2015.352,2230831.006,1377496.99,16,7.3,2,22.21,0,0,113,215,5,0,3,1,0,0,0,0,peachtree,3100
29,39,27.333,2041.236,2230818.682,1377521.275,17.1,7.5,2,0,0,0,113,214,5,0,3,3,0,0,0,0,peachtree,19.373,2022.129,2230813.739,1377501.174,16,7.3,2,22.21,0,0,113,215,5,0,3,1,0,0,0,0,peachtree,2300
35,39,-13.282,1948.094,2230792.53,1377423.227,17.9,6.7,2,18.54,12.27,2,115,222,0,5,4,1,0,0,0,0,peachtree,13.216,2024.672,2230807.264,1377502.743,16,7.3,2,22.18,-0.17,0,113,215,5,0,3,1,0,0,0,0,peachtree,2000
12,39,35.118,2051.388,2230827.474,1377515.426,12.9,7.5,2,0.08,-1.59,0,113,214,5,0,3,3,0,0,0,0,peachtree,-18.922,2035.758,2230773.809,1377508.786,16,7.3,2,22.68,-10.51,0,113,215,5,0,3,1,0,0,0,0,peachtree,600
2,14,6.283,256.171,2230541.021,1375787.537,14,7,2,20.36,11.21,1,102,214,0,2,2,1,0,0,0,0,peachtree,20.013,173.661,2230541.896,1375703.108,13.5,7,2,25.72,-10.74,0,123,202,1,0,1,1,0,0,0,0,peachtree,600
45,14,7.627,159.42,2230530.211,1375708.173,16.5,6.5,2,22.8,3.69,0,123,202,1,0,1,1,0,0,0,0,peachtree,32.524,176.603,2230554.694,1375703.685,13.5,7,2,24.36,0,0,123,202,1,0,1,1,0,0,0,0,peachtree,300
15,14,11.939,33.508,2230519.322,1375566.277,18,7,2,17.29,0,1,101,214,0,1,2,1,2,0,233.92,13.53,peachtree,40.6,180.246,2230563.284,1375705.854,13.5,7,2,24.36,0,9999,123,202,0,0,1,1,0,0,0,0,peachtree,100
47,13,23.533,2017.019,2230818.632,1377496.761,17,7.3,2,23.83,0.07,0,113,215,5,0,3,1,0,0,0,0,peachtree,27.849,1854.475,2230844.462,1377335.008,22.8,7.3,2,8.8,-1.81,2,112,214,0,5,2,1,0,0,0,0,peachtree,300
37,17,13.021,1670.832,2230844.747,1377149.605,16.8,7.6,2,21.44,-0.95,1,112,215,0,5,2,1,0,0,0,0,peachtree,-10.316,1831.148,2230808.806,1377307.903,17,7.1,2,35.19,-5.12,2,115,201,0,5,4,1,0,0,0,0,peachtree,5000
37,40,7.632,1737.052,2230835.312,1377215.863,16.8,7.6,2,26.01,1.69,11,112,215,0,5,2,1,0,0,0,0,peachtree,27.886,1625.599,2230861.268,1377104.283,16.2,7.2,2,10.32,-0.22,0,112,215,4,0,3,3,0,0,0,0,peachtree,2400
35,29,-20.451,1998.477,2230778.003,1377471.708,17.9,6.7,2,16.12,0,0,115,222,5,0,1,3,0,0,0,0,peachtree,28.787,2039.768,2230820.325,1377519.988,17.1,7.5,2,7.01,-4.92,0,113,214,5,0,3,3,0,0,0,0,peachtree,6300
2,45,5.705,272.603,2230541.802,1375803.828,14,7,2,27.17,11.44,1,102,214,0,2,2,1,0,15,0,0,peachtree,18.838,161.727,2230541.641,1375708.454,16.5,6.5,2,23,8.68,0,123,202,1,0,1,1,0,0,0,0,peachtree,600
35,12,-19.017,1878.939,2230795.055,1377356.287,17.9,6.7,2,52.19,12.27,2,115,222,0,5,4,1,0,0,0,0,peachtree,35.127,2051.405,2230827.474,1377515.426,12.9,7.5,2,0,0,0,113,214,5,0,3,3,0,0,0,0,peachtree,100
46,41,16.8,1987.637,2230816.472,1377466.684,17.1,6.5,2,27.98,-2.04,0,115,213,5,0,1,1,0,0,0,0,peachtree,-22.778,2014.296,2230773.283,1377486.984,15.9,6.7,2,0,0,0,115,214,5,0,1,2,0,0,0,0,peachtree,600
4,35,40.357,2029.862,2230835.939,1377494.937,12.8,7.4,2,0,0,0,113,215,5,0,3,1,0,0,0,0,peachtree,-19.65,1905.948,2230791.752,1377381.169,17.9,6.7,2,22.29,-1.5,2,115,222,0,5,4,1,0,0,0,0,peachtree,1700
47,35,13.806,2020.689,2230808.458,1377498.901,17,7.3,2,23.84,0.21,0,113,215,5,0,3,1,0,0,0,0,peachtree,-20.621,1896.186,2230791.822,1377371.403,17.9,6.7,2,9.91,5,2,115,222,0,5,4,1,0,0,0,0,peachtree,1100
4,29,37.654,2028.219,2230833.519,1377492.9,12.8,7.4,2,2.72,0,2,113,215,5,0,3,1,0,0,0,0,peachtree,27.333,2041.236,2230818.682,1377521.275,17.1,7.5,2,0,0,0,113,214,5,0,3,3,0,0,0,0,peachtree,5700
29,41,27.333,2041.236,2230818.682,1377521.275,17.1,7.5,2,0,0,0,113,214,5,0,3,3,0,0,0,0,peachtree,-22.778,2014.296,2230773.283,1377486.984,15.9,6.7,2,0,0,0,115,214,5,0,1,2,0,0,0,0,peachtree,4000
12,29,38.635,2047.543,2230831.688,1377512.151,12.9,7.5,2,8.16,6.14,0,113,214,5,0,3,3,0,0,0,0,peachtree,27.333,2041.236,2230818.682,1377521.275,17.1,7.5,2,0,0,0,113,214,5,0,3,3,0,0,0,0,peachtree,3700
35,41,-18.798,1912.791,2230791.892,1377387.865,17.9,6.7,2,23.93,-4.92,2,115,222,0,5,4,1,0,0,0,0,peachtree,-22.778,2014.296,2230773.283,1377486.984,15.9,6.7,2,0,0,0,115,214,5,0,1,2,0,0,0,0,peachtree,2200
29,47,19.325,2053.631,2230808.869,1377532.298,17.1,7.5,2,11.14,-0.47,0,113,214,5,0,3,3,0,0,0,0,peachtree,-2.96,2026.77,2230790.958,1377502.348,17,7.3,2,23.13,-5.75,0,113,215,5,0,3,1,0,0,0,0,peachtree,600
16,50,54.426,225.905,2230584.911,1375748.377,14,7,2,10.67,0,3,102,223,0,0,3,1,0,0,0,0,peachtree,-12.691,153.874,2230509.227,1375706.272,16.5,7,2,22.27,0,0,123,202,1,0,1,1,0,0,0,0,peachtree,1700
50,13,-5.308,154.901,2230516.675,1375705.983,16.5,7,2,22.27,3.09,0,123,202,1,0,1,1,0,0,0,0,peachtree,8.411,247.497,2230542.468,1375778.804,14.5,7,2,17.02,-10.47,1,102,203,0,2,2,1,2,15,47.96,2.82,peachtree,1400
50,2,2.346,155.969,2230524.393,1375705.666,16.5,7,2,22.52,11.87,0,123,202,1,0,1,1,0,0,0,0,peachtree,6.103,306.198,2230545.062,1375837.565,14,7,2,33.3,-11.26,1,102,214,0,2,2,1,0,13,0,0,peachtree,1100
15,50,11.865,54.828,2230520.998,1375587.55,18,7,2,10.84,-11.34,1,101,214,0,1,2,1,13,0,202.5,18.68,peachtree,7.694,157.167,2230529.88,1375705.944,16.5,7,2,22.99,7.47,0,123,202,1,0,1,1,0,0,0,0,peachtree,900
18,50,50.544,210.224,2230578.336,1375733.621,13.5,7,2,10.16,0,2,102,223,0,0,3,1,0,0,0,0,peachtree,31.621,165.572,2230554.905,1375710.009,16.5,7,2,24.71,0,9999,123,202,1,0,1,1,0,0,0,0,peachtree,100
40,11,35.606,1615.726,2230869.137,1377094.528,16.2,7.2,2,10.5,0,0,112,215,4,0,3,3,0,0,0,0,peachtree,-6.475,1631.756,2230826.819,1377109.865,16.8,7.4,2,43.05,3.15,0,113,201,4,0,4,1,0,0,0,0,peachtree,5900
40,17,23.509,1631.284,2230856.806,1377109.901,16.2,7.2,2,10.17,-0.23,0,112,215,4,0,3,3,0,0,0,0,peachtree,-6.813,1703.981,2230823.232,1377181.722,17,7.1,2,42.32,7.07,1,115,201,0,5,4,1,11,0,155.05,3.66,peachtree,4200
2,18,6.081,363.495,2230549.773,1375894.455,14,7,2,41.3,-12.27,1,102,214,0,2,2,1,0,13,0,0,peachtree,45.097,209.035,2230572.78,1375733.395,13.5,7,2,10.25,-4.15,2,102,223,0,0,3,1,0,0,0,0,peachtree,100
16,2,44.856,222.018,2230574.791,1375746.238,14,7,2,7.27,-8.59,3,102,223,0,0,3,1,0,0,0,0,peachtree,6.27,318.209,2230546.193,1375849.084,14,7,2,30.92,11.51,1,102,214,0,2,2,1,0,13,0,0,peachtree,1600
51,4,4.117,1993.762,2230803.003,1377470.807,16.6,6.5,2,23.19,0,0,115,213,5,0,1,1,0,0,0,0,peachtree,40.357,2029.862,2230835.939,1377494.937,12.8,7.4,2,0,0,0,113,215,5,0,3,1,0,0,0,0,peachtree,1200
51,13,14.238,1990.83,2230813.454,1377469.458,16.6,6.5,2,23.19,-0.03,0,115,213,5,0,1,1,0,0,0,0,peachtree,26.496,1875.609,2230840.87,1377355.917,22.8,7.3,2,7.53,-11.2,2,112,214,0,5,2,1,0,0,0,0,peachtree,800
47,51,-44.313,2036.461,2230748.621,1377505.525,17,7.3,2,23.18,10.02,0,113,215,5,0,3,1,0,0,0,0,peachtree,19.299,1989.367,2230818.679,1377468.786,16.6,6.5,2,23.2,0.32,0,115,213,5,0,1,1,0,0,0,0,peachtree,600
47,41,30.827,2014.273,2230826.261,1377495.161,17,7.3,2,23.92,-2.24,0,113,215,5,0,3,1,0,0,0,0,peachtree,-22.778,2014.296,2230773.283,1377486.984,15.9,6.7,2,0,0,0,115,214,5,0,1,2,0,0,0,0,peachtree,3700
47,12,8.944,2022.537,2230803.372,1377499.972,17,7.3,2,23.83,-0.91,0,113,215,5,0,3,1,0,0,0,0,peachtree,35.127,2051.405,2230827.474,1377515.426,12.9,7.5,2,0,0,0,113,214,5,0,3,3,0,0,0,0,peachtree,2800
47,49,-15.231,2029.961,2230778.344,1377503.62,17,7.3,2,22.84,-4.16,0,113,215,5,0,3,1,0,0,0,0,peachtree,38.294,2030.987,2230831.101,1377512.823,16.1,7.5,2,6.38,-2.45,0,113,214,5,0,3,3,0,0,0,0,peachtree,1800
47,4,-29.828,2033.434,2230763.388,1377504.819,17,7.3,2,23.07,4.91,0,113,215,5,0,3,1,0,0,0,0,peachtree,40.357,2029.862,2230835.939,1377494.937,12.8,7.4,2,0,0,0,113,215,5,0,3,1,0,0,0,0,peachtree,1200
47,52,-55.713,2039.943,2230736.812,1377507.29,17,7.3,2,23.7,0,1,113,215,0,0,3,1,0,0,0,0,peachtree,-1.979,1992.083,2230797.236,1377468.216,16.5,6.7,2,23.52,0,0,115,213,5,0,1,1,0,0,0,0,peachtree,300
11,11,-6.658,1653.073,2230825.826,1377131.039,16.8,7.4,2,42.13,-1.39,1,113,201,0,5,4,1,0,0,0,0,peachtree,-21.248,1548.448,2230812.992,1377009.423,15,7,2,0,0,2,120,201,0,4,1,1,8,0,0,0,peachtree,7800
20,13,13.702,2002.352,2230813.807,1377463.672,14.5,6.7,2,24.7,0,2,115,213,5,0,1,1,0,0,0,0,peachtree,26.712,1880.938,2230840.517,1377361.222,22.8,7.3,2,5.91,0,2,112,214,0,5,2,1,0,0,0,0,peachtree,900
20,49,17.661,2000.745,2230817.965,1377462.69,14.5,6.7,2,24.7,0,0,115,213,5,0,1,1,0,0,0,0,peachtree,24.472,2053.4,2230813.999,1377532.884,16.1,7.5,2,19.41,2.11,0,113,214,5,0,2,3,0,0,0,0,peachtree,700
