7.3,70.64394,85.64797,0.0
4.1,4.5331526,5.065913,1.0
28.9,18.37048,25.086344,1.0
12.0,13.812926000000001,25.470807999999998,1.0
3.5,14.799347000000001,16.946432,0.0
16.7,19.726776,24.22449,1.0
2.7,6.192981700000001,8.481537,1.0
24.6,35.934597,33.967247,0.0
2.9,2.8451400000000002,3.4042977999999997,1.0
8.7,24.377506,28.101107,0.0
0.2,1.200453,3.3088036,1.0
6.4,5.581786,7.1789837,1.0
6.1,8.390491,16.881270999999998,0.0
5.7,6.869337,6.250232700000001,1.0
13.0,14.311743,18.609070000000003,1.0
0.6,1.0017815,2.3804755,1.0
7.5,7.511951400000001,10.619688,0.0
18.4,13.632152,14.031529,1.0
11.4,8.164786999999999,21.90449,1.0
2.4,3.9746802000000003,5.362059599999999,1.0
13.2,12.473378,15.199525,1.0
47.2,29.430335999999997,30.492502,1.0
25.4,26.350563,20.524677,1.0
5.1,6.924958999999999,10.886526,0.0
12.4,21.306717000000003,25.229662,1.0
23.6,25.980812,26.692759999999996,1.0
66.9,31.781193,36.84234,1.0
28.4,12.836741,20.502401000000003,1.0
54.9,32.350273,38.338173,1.0
16.6,13.222157500000002,14.905996,1.0
16.7,23.822372,24.444159,1.0
2.1,2.2297456,2.9651375,1.0
32.0,20.309036,25.40954,0.0
1.3,1.8161163,2.2438439999999997,1.0
1.1,2.5092697,6.817145299999999,1.0
42.0,48.463387,55.01786800000001,1.0
22.3,23.054737,27.324232000000002,1.0
4.1,9.463819500000001,14.467295000000002,0.0
10.8,6.4938617,9.177449000000001,0.0
15.4,7.0971637,10.456941,1.0
10.8,7.646348,16.290577,1.0
16.1,33.871147,31.648816999999998,0.0
1.7,7.705432000000001,18.941368,0.0
22.7,16.908635999999998,19.93497,1.0
3.2,11.009573,14.6491375,0.0
36.6,5.476442,7.6605286999999995,0.0
8.7,8.715467,10.995711,0.0
16.9,38.528183,37.92295,0.0
8.3,15.599212,21.04265,0.0
1.0,1.2727826,2.5048527999999997,1.0
7.7,8.503903,12.469627000000001,0.0
60.7,32.455013,33.720546999999996,1.0
1.6,3.6114068,5.3932257,1.0
45.0,28.208541999999998,32.45102,1.0
1.4,4.987358,7.738257000000001,1.0
13.0,12.854241,25.921979999999998,1.0
8.7,4.429969,7.0104394,1.0
27.0,30.293696999999998,29.268055,1.0
17.7,12.701386999999999,19.645725,1.0
0.5,1.5521626,2.9238443,1.0
10.8,11.586139,12.058662,1.0
49.7,20.72393,33.233803,1.0
48.3,41.448627,41.758377,1.0
61.0,43.821290000000005,44.907707,1.0
4.0,9.555603,14.381835999999998,0.0
41.5,39.86561,45.089529999999996,1.0
0.9,1.5698919,3.2811222,1.0
32.8,39.43073,61.08497,1.0
1.3,2.0182915,6.358731,1.0
11.7,20.247257,23.72587,1.0
4.4,4.3692427,6.7292190000000005,1.0
3.3,3.1158142000000004,3.2693357000000005,1.0
8.8,7.88581,9.3830805,1.0
20.3,27.73661,40.917120000000004,0.0
6.6,5.4434357,5.35497,1.0
65.1,34.67269,43.96608,1.0
1.2,1.7179947,2.3467984,1.0
5.1,7.760593400000001,9.321222,1.0
11.7,16.571613,16.472687,1.0
0.2,3.7422720999999997,3.7888265,1.0
77.3,40.962456,33.323334,1.0
3.8,3.6945202000000004,5.1374197,1.0
23.5,32.899063,32.937027,0.0
3.2,3.730065,3.8992671999999997,1.0
46.4,63.11374,62.044709999999995,1.0
8.2,13.147310000000001,14.811691,0.0
1.3,2.028216,2.254004,1.0
7.9,8.4618635,10.666286999999999,0.0
7.2,5.5017133000000005,4.952473599999999,1.0
15.1,9.720999,12.449257000000001,1.0
2.4,2.0186877,3.589695,1.0
9.1,5.342193599999999,8.222902000000001,1.0
54.9,29.013817,32.071777000000004,1.0
1.2,1.0076215,2.5107994,1.0
31.5,32.099464000000005,35.37677,1.0
23.0,18.815579999999997,18.637613,1.0
8.5,19.27071,33.33184,0.0
8.7,8.487574,10.546378,0.0
32.4,30.019572999999998,27.02427,0.0
1.2,2.2153747000000004,4.077041,1.0
5.3,23.118317,28.42618,0.0
54.8,23.901497,29.183421999999997,0.0
11.0,27.525143,27.75842,1.0
11.2,34.43123,35.261955,0.0
26.4,29.525978000000002,27.690763,1.0
12.2,9.830738,15.189858,1.0
63.3,44.4109,47.319107,1.0
18.9,21.1013,23.26663,1.0
6.6,4.501876,5.3806486,1.0
38.8,49.403690000000005,55.2182,1.0
1.9,3.5031786,5.0629215,1.0
14.1,15.585559,19.923367000000002,1.0
3.4,3.4438524,5.785648999999999,1.0
1.7,1.5160649,3.2815665999999997,1.0
2.1,2.784399,3.6632337999999995,1.0
13.6,14.042647,20.266474,1.0
1.5,1.3742731000000001,4.460265,1.0
77.8,26.358742,27.717271999999998,0.0
5.4,10.530535,19.677992,0.0
23.0,14.925297,21.864212,1.0
2.3,4.244519,8.308169,1.0
2.7,3.7056987,4.715732599999999,1.0
83.7,23.507534,25.613998000000002,0.0
13.3,20.422344,29.298552,1.0
9.9,10.748281,11.343072,0.0
2.1,1.9262797999999999,3.024517,1.0
23.3,18.388535,21.747452,1.0
1.2,4.6375003,13.261662,0.0
37.6,34.247192,31.890615000000004,1.0
61.7,40.91387,44.299294,1.0
29.4,22.45823,26.683262,1.0
1.6,1.8479085,2.8714862,1.0
3.8,4.0746,4.948519,1.0
32.8,34.946766,32.800957000000004,1.0
7.3,15.442679,19.605926999999998,0.0
24.5,10.404932,12.589628999999999,1.0
1.0,1.3716714,2.7076607000000004,1.0
13.5,15.810723000000001,19.827156,1.0
5.0,4.1130342,5.0852413,1.0
5.6,4.42321,6.5453525,1.0
15.4,6.228870400000001,16.337657999999998,1.0
19.0,21.9418,22.105114,1.0
0.3,1.133038,1.88198,1.0
3.4,2.6033993,4.141711,1.0
2.6,3.1573803,3.9315495000000005,1.0
11.0,13.587746,15.048760999999999,1.0
3.1,3.5726504,5.0381875,1.0
54.8,36.15844,44.474945,1.0
10.2,14.884929000000001,24.240285999999998,1.0
2.2,9.949967,20.714535,0.0
57.5,40.601913,40.352676,1.0
16.4,23.379372,22.686424,1.0
5.8,5.542485,5.720052,1.0
2.2,2.9116616,3.7674904000000002,1.0
2.3,2.915718,3.8952794,1.0
10.8,22.56982,32.678000000000004,0.0
11.3,7.561416599999999,8.510453,0.0
25.6,7.709457400000001,10.150679,1.0
0.9,1.2753625,2.2919283,1.0
30.8,35.87254,33.433037,1.0
5.9,4.3034334,5.11094,1.0
7.9,11.98892,17.879234,0.0
2.1,2.156683,2.7159176,1.0
12.7,17.379227,18.384941,1.0
28.4,25.873188,27.208857000000002,1.0
13.6,23.780846,24.481853,1.0
30.8,18.30875,20.252155,0.0
3.7,7.2677345,9.583063000000001,1.0
10.5,9.186632000000001,7.729639,0.0
7.0,4.027707,8.898903,1.0
60.1,30.820598999999998,34.139828,1.0
4.9,15.735289000000002,21.936872,0.0
7.0,7.3102074,9.386308,1.0
4.5,3.1797857000000005,5.4579306,1.0
50.2,17.94858,26.597265000000004,0.0
15.3,14.288914000000002,17.929306,1.0
3.2,3.0883431,6.4615874,1.0
24.7,21.308258,25.689291,1.0
2.2,1.9704576,4.3052444,1.0
27.4,25.16602,27.957421999999998,1.0
24.1,19.038857,22.486755,1.0
37.5,26.256935,28.322456,0.0
5.8,6.1369734000000005,8.119442,1.0
1.7,2.7913556,4.931994400000001,1.0
5.5,4.2904480000000005,4.7653856,1.0
13.8,12.326444,15.412351999999998,1.0
81.0,28.362202000000003,37.181305,1.0
2.6,2.17935,2.6515408,1.0
2.6,2.3041238999999996,3.2189398,1.0
5.1,8.170063,11.760356,0.0
29.8,37.49015,34.465103000000006,0.0
33.6,13.976348000000002,17.059753,0.0
13.6,16.0809,20.525015,1.0
40.5,22.34177,39.963783,1.0
8.5,15.042098000000001,14.800421,0.0
1.5,1.5097027,2.0164304,1.0
11.4,13.104173,13.674516,1.0
29.7,39.486709999999995,40.845345,0.0
0.4,1.4866018,2.4810342999999997,1.0
0.1,0.73458576,2.6725159,1.0
36.4,35.054302,34.444733,1.0
14.3,9.674575,11.171901,1.0
35.6,20.655838,26.454052,0.0
27.8,28.885165999999998,34.211678000000006,0.0
67.4,33.741295,32.68654,1.0
10.4,14.815097,18.000725,1.0
0.6,1.2795138000000001,2.431857,1.0
24.2,20.819996,27.151583000000002,1.0
2.6,2.5226900000000003,4.3856725999999995,1.0
3.7,3.3675838,3.8667907999999995,1.0
3.3,3.3864427000000004,3.9540586,1.0
14.9,24.216743,26.418191999999998,1.0
7.3,8.075703,11.264917,0.0
36.4,21.962635000000002,29.721708000000003,0.0
7.8,8.001627000000001,4.2409062,1.0
55.1,33.968857,39.486115000000005,1.0
5.9,6.8127146,7.950751299999999,1.0
3.3,3.3699807999999996,3.4579352999999995,1.0
7.7,4.6447887,5.7971525,1.0
17.6,45.400856,48.02117,0.0
10.2,14.66364,17.820217,1.0
56.8,39.43881,38.571114,1.0
5.9,11.286124000000001,15.934544,0.0
2.7,2.2381973,6.787754,1.0
1.2,3.6987684,2.6392517000000004,1.0
18.8,26.699897999999997,44.433357,0.0
33.7,8.461772,13.701436,0.0
13.2,19.266033,23.134678,1.0
5.3,12.043130999999999,32.561584,0.0
45.5,52.284164000000004,62.346396999999996,1.0
9.4,6.2387633000000005,9.139347,1.0
9.4,20.142452,21.891379999999998,0.0
0.3,0.73655844,2.166563,1.0
1.8,3.4233217000000002,6.324685,1.0
47.7,23.746632,29.809309000000002,0.0
1.7,1.8140991000000002,3.309966,1.0
29.6,25.808857,31.493471000000003,0.0
6.4,5.7973666,6.725621,1.0
60.8,33.292084,31.25447,1.0
6.3,31.552321999999997,32.323143,0.0
2.2,2.206913,5.2819986,1.0
10.7,13.182063000000001,14.387795,1.0
26.6,17.32423,27.366709000000004,1.0
10.5,14.743369,25.853523000000003,1.0
10.4,6.5902042000000005,12.728099,1.0
1.6,1.8931064999999998,3.76093,1.0
0.3,1.0003495,1.5968394,1.0
7.6,21.852264,23.715578,0.0
0.8,1.2581381999999999,2.8495126,1.0
6.3,5.2681255,6.8847303,1.0
10.4,9.656369,13.502522,1.0
5.6,29.054264,28.758902000000003,0.0
40.6,36.954025,42.438942,1.0
19.3,28.197772999999998,27.861849,1.0
26.7,30.888702000000002,30.516873999999998,0.0
16.7,16.964470000000002,18.839423999999998,1.0
40.3,11.637636,14.168023999999999,0.0
4.1,3.8512777999999996,3.6308955999999997,1.0
8.8,9.510441,13.635245999999999,0.0
17.6,19.033787,28.748383,1.0
0.8,1.0860875,2.9559126,1.0
1.2,1.6099341,2.2037592,1.0
3.4,2.751441,5.1100183,1.0
4.7,4.3531485,6.941675,1.0
47.9,34.311253,33.441704,1.0
1.2,3.1150154999999997,4.106654,1.0
28.6,6.0826974,6.245851999999999,0.0
8.0,15.133041,19.005539000000002,0.0
8.6,6.849247500000001,9.460255,1.0
4.9,4.187947299999999,5.73318,1.0
1.6,2.3155305,2.8193865000000002,1.0
13.3,18.343925,21.016558,1.0
33.7,14.418538,15.045509,0.0
12.4,36.614470000000004,33.932693,0.0
3.3,3.2837925,4.0953336,1.0
0.3,1.3272533000000002,2.6737275,1.0
0.1,0.8354502,2.6481256,1.0
0.7,0.6732168000000001,2.0270343,1.0
55.7,58.692135,59.631287,1.0
35.5,24.79192,26.41664,0.0
27.0,3.8424214999999995,6.2782865,0.0
59.6,18.364449,20.159502,0.0
29.1,14.928329999999999,23.332447,1.0
15.8,22.098778,29.824436,1.0
3.5,2.9725568,6.435324,1.0
46.7,12.953422,22.470406,0.0
16.3,15.484187,15.673385999999999,1.0
44.3,34.417946,39.559334,1.0
1.8,2.0066794999999997,3.2096586,1.0
9.8,11.059219,19.593668,0.0
52.4,27.090972999999998,32.673912,1.0
