63,60,63,374,925,1163067700,12.289,25.265,2230519.004,1375558.033,19.1,7.0,2,25.54,0.0,1,101.0,221.0,0.0,1.0,2.0,1.0,60,0,29.71,1.16,peachtree,60,374,712,1163067700,14.985,54.979,2230524.108,1375587.525,15.6,7.0,2,18.41,-12.1,1,101.0,206.0,0.0,1.0,2.0,1.0,39,63,221.99,12.06,peachtree,500
70,63,70,492,628,1163067800,14.597,24.334,2230522.629,1375574.155,16.5,7.0,2,0.0,0.0,1,101.0,222.0,0.0,1.0,2.0,1.0,69,0,20.46,9999.99,peachtree,63,375,925,1163067800,12.331,24.266,2230518.965,1375557.034,19.1,7.0,2,25.54,0.0,1,101.0,221.0,0.0,1.0,2.0,1.0,60,0,32.48,1.27,peachtree,2000
69,63,69,493,616,1163067900,13.229,44.794,2230522.922,1375594.659,16.0,7.0,2,0.0,0.0,1,101.0,222.0,0.0,1.0,2.0,1.0,68,70,24.0,9999.99,peachtree,63,376,925,1163067900,12.268,25.765,2230519.023,1375558.533,19.1,7.0,2,25.54,0.0,1,101.0,221.0,0.0,1.0,2.0,1.0,60,0,32.55,1.27,peachtree,1900
70,70,70,514,628,1163070000,14.597,24.334,2230522.629,1375574.155,16.5,7.0,2,0.0,0.0,1,101.0,222.0,0.0,1.0,2.0,1.0,69,0,20.46,9999.99,peachtree,70,397,775,1163070000,13.34,24.058000000000003,2230519.954,1375556.745,17.5,7.0,2,27.2,0.0,1,101.0,212.0,0.0,1.0,2.0,1.0,63,0,43.85,1.61,peachtree,1900
69,75,69,560,616,1163074600,13.229,44.792,2230522.922,1375594.659,16.0,7.0,2,0.04,0.26,1,101.0,222.0,0.0,1.0,2.0,1.0,68,70,23.99,599.8,peachtree,75,443,2377,1163074600,22.263,61.47,2230531.877,1375593.312,42.6,7.0,3,12.45,0.0,2,101.0,214.0,0.0,1.0,2.0,1.0,59,0,236.95,19.03,peachtree,200
75,70,75,444,2377,1163074700,22.391,63.129,2230532.139,1375594.955,42.6,7.0,3,12.45,0.0,2,101.0,214.0,0.0,1.0,2.0,1.0,59,0,238.12,19.13,peachtree,70,561,628,1163074700,14.597,24.334,2230522.629,1375574.155,16.5,7.0,2,0.0,0.0,1,101.0,222.0,0.0,1.0,2.0,1.0,69,0,20.44,9999.99,peachtree,100
70,69,70,228,628,1163041400,14.564,13.322,2230521.705,1375563.1819999998,16.5,7.0,2,6.27,0.0,1,101.0,222.0,0.0,1.0,2.0,1.0,69,0,29.0,4.62,peachtree,69,228,616,1163041400,13.834,42.317,2230523.325,1375592.1409999998,16.0,7.0,2,0.0,0.0,1,101.0,222.0,0.0,1.0,2.0,1.0,68,70,26.48,9999.99,peachtree,47500
95,102,95,586,2191,1163088900,13.890999999999998,46.157,2230522.274,1375578.671,18.0,7.0,2,26.01,-2.97,1,101.0,214.0,0.0,1.0,2.0,1.0,89,0,309.35,11.89,peachtree,102,703,78,1163088900,12.668,32.749,2230521.3880000003,1375582.699,16.0,7.0,2,26.0,0.0,2,101.0,202.0,0.0,1.0,2.0,1.0,66,0,460.85,17.72,peachtree,15800
118,120,118,861,1362,1163104700,23.711,32.228,2230532.387,1375581.3269999998,16.0,7.0,2,27.61,-11.36,2,101.0,215.0,0.0,1.0,2.0,1.0,116,0,44.34,1.61,peachtree,120,861,1651,1163104700,12.587,12.738,2230519.687,1375562.76,18.0,7.0,2,21.99,0.0,1,101.0,214.0,0.0,1.0,2.0,1.0,112,0,94.06,4.28,peachtree,8900
125,137,125,950,1642,1163113600,12.235,38.088,2230521.454,1375588.083,18.0,7.0,2,1.57,-7.88,1,101.0,214.0,0.0,1.0,2.0,1.0,120,0,33.21,21.15,peachtree,137,950,2382,1163113600,22.019,33.863,2230530.798,1375583.052,16.0,7.0,2,14.62,0.0,2,101.0,214.0,0.0,1.0,2.0,1.0,118,0,61.71,4.22,peachtree,62600
214,215,214,1576,242,1163176200,12.611,35.759,2230521.575,1375585.704,15.5,7.0,2,21.28,0.0,1,101.0,222.0,0.0,1.0,2.0,1.0,209,0,40.88,1.92,peachtree,215,1576,1011,1163176200,22.848000000000006,29.178,2230531.245,1375578.315,16.0,7.0,2,27.7,0.0,2,101.0,214.0,0.0,1.0,2.0,1.0,137,0,193.07,6.97,peachtree,97000
385,367,385,2429,686,1163273200,13.564,30.574,2230520.705,1375563.221,21.0,7.0,2,42.95,0.0,1,101.0,206.0,0.0,1.0,2.0,1.0,370,0,305.58,7.11,peachtree,367,2546,940,1163273200,14.249,43.305,2230523.865,1375593.122,21.0,7.0,2,38.44,-3.9,1,101.0,213.0,0.0,1.0,2.0,1.0,320,0,249.36,6.49,peachtree,3700
382,387,382,2583,72,1163276900,22.56,37.182,2230531.606,1375586.3169999998,16.0,7.0,2,29.64,0.0,2,101.0,202.0,0.0,1.0,2.0,1.0,381,387,30.49,1.03,peachtree,387,2583,919,1163276900,20.207,10.058,2230527.065,1375559.4719999998,16.0,7.0,2,43.52,0.0,2,101.0,214.0,0.0,1.0,2.0,1.0,382,0,27.12,0.62,peachtree,7600
404,402,404,2659,1670,1163284500,23.153,23.195,2230531.065,1375572.3269999998,15.5,7.0,2,26.45,0.0,2,101.0,213.0,0.0,1.0,2.0,1.0,367,0,448.76,16.97,peachtree,402,2659,1620,1163284500,12.472,27.246,2230520.747,1375577.23,20.5,7.0,2,30.74,0.0,1,101.0,214.0,0.0,1.0,2.0,1.0,396,0,81.09,2.64,peachtree,58800
530,529,530,3130,782,1163343300,12.133,52.533,2230521.056,1375585.2240000002,16.5,7.0,2,32.81,0.0,1,101.0,214.0,0.0,1.0,2.0,1.0,524,0,286.3,8.73,peachtree,529,3130,90,1163343300,24.112,53.291,2230533.057,1375585.01,15.1,7.0,2,26.65,0.0,2,101.0,202.0,0.0,1.0,2.0,1.0,410,0,592.61,22.24,peachtree,5800
543,545,543,3188,58,1163349100,5.345,59.208,2230514.832,1375592.471,17.0,7.0,2,18.45,-5.03,11,101.0,201.0,0.0,1.0,2.0,1.0,542,0,38.58,2.09,peachtree,545,3188,680,1163349100,22.516,43.715,2230530.691,1375575.594,17.1,7.0,2,33.74,0.0,2,101.0,214.0,0.0,1.0,2.0,1.0,410,0,602.27,17.85,peachtree,4200
556,570,556,3230,1434,1163353300,13.707,62.608,2230523.441,1375595.139,17.0,7.0,2,39.75,0.0,1,101.0,214.0,0.0,1.0,2.0,1.0,524,0,535.86,13.48,peachtree,570,3347,818,1163353300,12.151,11.218,2230519.129,1375561.281,29.1,7.0,3,4.23,0.0,1,101.0,215.0,0.0,1.0,2.0,1.0,451,0,55.29,13.07,peachtree,13400
584,582,584,3481,1623,1163366700,12.867,41.526,2230522.297,1375591.431,15.1,7.0,2,21.73,0.0,1,101.0,215.0,0.0,1.0,2.0,1.0,581,0,44.75,2.06,peachtree,582,3481,961,1163366700,23.326,42.72,2230532.818,1375591.774,15.0,7.0,2,18.58,0.0,2,101.0,214.0,0.0,1.0,2.0,1.0,579,0,53.74,2.89,peachtree,200
582,352,582,3481,961,1163366700,23.326,42.72,2230532.818,1375591.774,15.0,7.0,2,18.58,0.0,2,101.0,214.0,0.0,1.0,2.0,1.0,579,0,53.74,2.89,peachtree,352,3364,1156,1163366700,-4.186,51.135,2230504.6780000003,1375585.1519999998,15.0,6.5,2,30.43,0.0,1,121.0,201.0,0.0,1.0,4.0,1.0,0,419,0.0,0.0,peachtree,200
584,352,584,3481,1623,1163366700,12.867,41.526,2230522.297,1375591.431,15.1,7.0,2,21.73,0.0,1,101.0,215.0,0.0,1.0,2.0,1.0,581,0,44.75,2.06,peachtree,352,3364,1156,1163366700,-4.186,51.135,2230504.6780000003,1375585.1519999998,15.0,6.5,2,30.43,0.0,1,121.0,201.0,0.0,1.0,4.0,1.0,0,419,0.0,0.0,peachtree,8100
587,601,587,3445,673,1163374800,7.815,36.335,2230515.441,1375569.429,16.0,7.0,2,25.46,0.0,11,101.0,223.0,0.0,1.0,2.0,1.0,585,0,100.76,3.96,peachtree,601,3562,938,1163374800,23.948,41.507,2230533.297,1375590.492,14.0,7.0,2,14.53,-0.45,2,101.0,214.0,0.0,1.0,2.0,1.0,598,0,44.14,3.04,peachtree,61600
679,669,679,4180,1303,1163436600,25.584,46.809,2230535.4,1375595.667,16.0,7.0,2,0.0,0.0,2,101.0,214.0,0.0,1.0,2.0,1.0,670,0,25.88,9999.99,peachtree,669,4063,730,1163436600,22.911,57.994,2230532.241,1375589.795,16.5,7.0,2,25.57,0.0,2,101.0,214.0,0.0,1.0,2.0,1.0,601,0,1258.79,49.23,peachtree,100
671,669,671,4061,818,1163436400,14.458,33.114000000000004,2230521.801,1375565.681,16.5,7.0,2,20.17,0.0,1,101.0,214.0,0.0,1.0,2.0,1.0,619,0,96.32,4.78,peachtree,669,4061,730,1163436400,23.123,52.999,2230532.048,1375584.799,16.5,7.0,2,25.57,0.0,2,101.0,214.0,0.0,1.0,2.0,1.0,601,0,1257.51,49.18,peachtree,1200
671,679,671,4073,818,1163437600,14.508,56.673,2230523.748,1375589.123,16.5,7.0,2,17.48,7.57,1,101.0,214.0,0.0,1.0,2.0,1.0,619,0,72.76,4.16,peachtree,679,4190,1303,1163437600,25.584,46.809,2230535.4,1375595.667,16.0,7.0,2,0.0,0.0,2,101.0,214.0,0.0,1.0,2.0,1.0,670,0,25.88,9999.99,peachtree,9300
679,689,679,4283,1303,1163446900,25.584,46.809,2230535.4,1375595.667,16.0,7.0,2,0.0,0.0,2,101.0,214.0,0.0,1.0,2.0,1.0,670,0,25.88,9999.99,peachtree,689,4166,69,1163446900,3.383,59.218,2230512.876,1375592.596,14.0,7.0,2,10.51,0.0,11,101.0,201.0,0.0,1.0,2.0,1.0,0,0,0.0,0.0,peachtree,5700
703,679,703,4223,1523,1163452600,12.99,48.216,2230521.561,1375580.852,16.0,7.0,2,15.78,0.0,1,101.0,214.0,0.0,1.0,2.0,1.0,671,0,78.28,4.96,peachtree,679,4340,1303,1163452600,25.584,46.809,2230535.4,1375595.667,16.0,7.0,2,0.0,0.0,2,101.0,214.0,0.0,1.0,2.0,1.0,670,0,25.88,9999.99,peachtree,10300
715,716,715,4443,726,1163462900,9.905,42.247,2230519.357,1375592.2869999998,16.0,7.0,2,18.23,5.64,1,101.0,221.0,0.0,1.0,2.0,1.0,711,0,71.11,3.9,peachtree,716,4443,85,1163462900,22.718000000000004,32.676,2230531.399,1375581.813,16.0,7.0,2,12.68,0.0,2,101.0,202.0,0.0,1.0,2.0,1.0,713,0,29.22,2.3,peachtree,2400
719,718,719,4467,87,1163465300,23.497,24.7,2230531.53,1375573.8,16.0,7.0,2,22.04,0.0,2,101.0,202.0,0.0,1.0,2.0,1.0,716,0,50.11,2.27,peachtree,718,4467,933,1163465300,13.683,22.293000000000006,2230521.5530000003,1375572.195,16.5,7.0,2,21.14,0.0,1,101.0,214.0,0.0,1.0,2.0,1.0,715,0,72.11,3.41,peachtree,15700
738,737,738,4624,1323,1163481000,13.75,44.316,2230523.403,1375594.14,16.0,7.0,2,28.31,0.0,1,101.0,215.0,0.0,1.0,2.0,1.0,729,0,190.26,6.72,peachtree,737,4624,648,1163481000,24.112,35.997,2230533.057,1375585.01,15.6,7.0,2,26.49,0.0,2,101.0,202.0,0.0,1.0,2.0,1.0,725,0,302.88,11.43,peachtree,2900
742,743,742,4653,1335,1163483900,15.003,25.822,2230523.154,1375575.606,16.0,7.0,2,19.02,0.0,1,101.0,215.0,0.0,1.0,2.0,1.0,738,0,74.83,3.93,peachtree,743,4653,1494,1163483900,23.282,1.99,2230529.87,1375554.36,16.5,7.0,2,37.57,0.0,2,101.0,214.0,0.0,1.0,2.0,1.0,737,0,95.05,2.53,peachtree,7300
746,747,746,4609,1223,1163491200,15.748,61.695,2230525.401,1375594.063,15.0,7.0,2,18.86,0.0,1,101.0,214.0,0.0,1.0,2.0,1.0,703,0,1113.8,59.06,peachtree,747,4726,1473,1163491200,11.838,44.418,2230521.505,1375594.397,16.0,7.0,2,1.69,0.0,1,101.0,214.0,0.0,1.0,2.0,1.0,742,0,44.48,26.32,peachtree,63900
903,835,903,5248,1464,1163555100,12.793,60.56800000000001,2230522.365,1375593.179,14.5,7.0,2,12.7,0.0,1,101.0,214.0,0.0,1.0,2.0,1.0,862,0,26.41,2.08,peachtree,835,5365,890,1163555100,14.046,37.322,2230523.132,1375587.145,16.0,7.0,2,17.4,0.0,1,101.0,214.0,0.0,1.0,2.0,1.0,832,0,40.91,2.35,peachtree,3500
839,909,839,5400,869,1163558600,14.075,13.050999999999998,2230521.195,1375562.9519999998,16.1,7.0,2,22.27,0.0,1,101.0,214.0,0.0,1.0,2.0,1.0,837,0,56.94,2.56,peachtree,909,5283,1386,1163558600,15.24,60.785,2230524.821,1375593.198,16.6,7.0,2,21.81,0.0,1,101.0,214.0,0.0,1.0,2.0,1.0,903,0,54.5,2.5,peachtree,1100
839,840,839,5411,869,1163559700,13.885,39.826,2230523.199,1375589.61,16.1,7.0,2,25.4,5.2,1,101.0,214.0,0.0,1.0,2.0,1.0,837,0,60.76,2.39,peachtree,840,5411,890,1163559700,23.568,25.215,2230531.642,1375574.3069999998,16.0,7.0,2,33.78,0.0,2,101.0,214.0,0.0,1.0,2.0,1.0,743,0,442.51,13.1,peachtree,5200
846,844,846,5463,59,1163564900,24.491,15.245,2230531.755,1375564.295,16.0,7.0,2,33.03,0.0,2,101.0,202.0,0.0,1.0,2.0,1.0,840,0,214.02,6.48,peachtree,844,5463,160,1163564900,13.543,35.61,2230522.483,1375585.4640000002,16.0,7.0,2,20.37,5.95,1,101.0,223.0,0.0,1.0,2.0,1.0,837,0,243.29,11.94,peachtree,8100
859,860,859,5544,1625,1163573000,13.544,13.78,2230520.725,1375563.721,16.0,7.0,2,22.43,0.0,1,101.0,214.0,0.0,1.0,2.0,1.0,856,0,41.44,1.85,peachtree,860,5544,1605,1163573000,24.234,12.219,2230531.254,1375561.3,16.0,7.0,2,27.52,0.0,2,101.0,214.0,0.0,1.0,2.0,1.0,851,0,82.29,2.99,peachtree,3700
947,864,947,5464,138,1163576700,7.18,51.322,2230516.021,1375584.418,17.5,7.0,2,25.92,0.0,11,101.0,223.0,0.0,1.0,2.0,1.0,0,0,0.0,0.0,peachtree,864,5581,1459,1163576700,14.146,31.173,2230522.743,1375581.005,16.0,7.0,2,14.54,-5.02,1,101.0,215.0,0.0,1.0,2.0,1.0,859,0,42.35,2.91,peachtree,16700
869,904,869,5748,1584,1163593400,12.935,30.241,2230521.451,1375580.178,16.0,7.0,2,0.0,0.0,1,101.0,214.0,0.0,1.0,2.0,1.0,864,0,22.59,9999.99,peachtree,904,5748,546,1163593400,24.795,29.458,2230533.2090000003,1375578.437,16.0,7.0,2,20.62,0.0,2,101.0,202.0,0.0,1.0,2.0,1.0,860,0,94.0,4.56,peachtree,7900
869,926,869,5827,1584,1163601300,12.935,30.241,2230521.451,1375580.178,16.0,7.0,2,0.0,0.0,1,101.0,214.0,0.0,1.0,2.0,1.0,864,0,22.59,9999.99,peachtree,926,5827,516,1163601300,23.205,10.185,2230530.063,1375559.356,16.0,7.0,2,19.99,0.0,2,101.0,202.0,0.0,1.0,2.0,1.0,904,0,87.84,4.39,peachtree,32500
1093,1092,1093,6035,212,1163633800,22.521,32.448,2230529.784,1375564.364,17.0,7.0,2,15.33,0.0,2,101.0,202.0,0.0,1.0,2.0,1.0,958,0,103.5,6.75,peachtree,1092,6035,102,1163633800,5.287000000000001,48.739,2230513.926,1375581.997,16.0,7.0,2,13.19,0.0,11,101.0,223.0,0.0,1.0,2.0,1.0,1032,0,81.36,6.17,peachtree,1100
1092,869,1092,6035,102,1163633800,5.287000000000001,48.739,2230513.926,1375581.997,16.0,7.0,2,13.19,0.0,11,101.0,223.0,0.0,1.0,2.0,1.0,1032,0,81.36,6.17,peachtree,869,6152,1584,1163633800,12.935,30.241,2230521.451,1375580.178,16.0,7.0,2,0.0,0.0,1,101.0,214.0,0.0,1.0,2.0,1.0,864,0,22.59,9999.99,peachtree,1100
1093,869,1093,6035,212,1163633800,22.521,32.448,2230529.784,1375564.364,17.0,7.0,2,15.33,0.0,2,101.0,202.0,0.0,1.0,2.0,1.0,958,0,103.5,6.75,peachtree,869,6152,1584,1163633800,12.935,30.241,2230521.451,1375580.178,16.0,7.0,2,0.0,0.0,1,101.0,214.0,0.0,1.0,2.0,1.0,864,0,22.59,9999.99,peachtree,3200
1104,1105,1104,6075,753,1163637800,22.899,46.484,2230531.297,1375578.323,15.5,7.0,2,10.15,0.0,2,101.0,214.0,0.0,1.0,2.0,1.0,1093,0,47.24,4.65,peachtree,1105,6075,57,1163637800,5.245,49.738,2230513.965,1375582.996,15.0,7.0,2,10.61,0.0,11,101.0,223.0,0.0,1.0,2.0,1.0,1092,0,51.04,4.81,peachtree,1200
1105,869,1105,6077,57,1163638000,5.055,51.851000000000006,2230513.946,1375585.118,15.0,7.0,2,10.61,0.0,11,101.0,223.0,0.0,1.0,2.0,1.0,1092,0,50.34,4.74,peachtree,869,6194,1584,1163638000,12.935,30.241,2230521.451,1375580.178,16.0,7.0,2,0.0,0.0,1,101.0,214.0,0.0,1.0,2.0,1.0,864,0,22.59,9999.99,peachtree,1000
1102,1105,1102,6078,799,1163638100,14.746,42.31100000000001,2230522.807,1375574.83,14.5,7.0,2,17.55,-8.67,1,101.0,214.0,0.0,1.0,2.0,1.0,984,0,62.78,3.58,peachtree,1105,6078,57,1163638100,4.96,52.908,2230513.937,1375586.179,15.0,7.0,2,10.61,0.0,11,101.0,223.0,0.0,1.0,2.0,1.0,1092,0,49.91,4.7,peachtree,900
869,1102,869,6184,1584,1163637000,12.935,30.241,2230521.451,1375580.178,16.0,7.0,2,0.0,0.0,1,101.0,214.0,0.0,1.0,2.0,1.0,864,0,22.59,9999.99,peachtree,1102,6067,799,1163637000,14.133,18.142,2230520.799,1375552.71,14.5,7.0,2,20.8,0.0,1,101.0,214.0,0.0,1.0,2.0,1.0,984,0,86.89,4.18,peachtree,2500
